,emb1,emb2,y
4046,0.71332407,1.0895236,0.0
4047,-0.6884719,0.9822206,0.0
4048,0.7276733,1.0962551,0.0
4049,-0.7174407,0.98772043,0.0
4050,1.1735557,1.1565611,0.0
4051,5.0682883,1.5200369,0.0
4052,0.7174547,1.0902195,0.0
4053,-0.41836208,-0.103788495,0.0
4054,-0.4142212,0.37121552,0.0
4055,1.155125,1.1414018,1.0
4056,0.7229061,1.077466,0.0
4057,0.75455177,-0.05851546,0.0
4058,0.84249675,-0.04797396,0.0
4059,5.339445,0.34661883,0.0
4060,0.71347857,1.0974777,0.0
4061,0.67467785,1.091419,0.0
4062,-0.66980237,0.32513368,0.0
4063,-0.73437095,0.98727447,0.0
4064,0.36703673,-0.06646639,0.0
4065,0.7650752,1.1006088,0.0
4066,-1.0139804,0.9268629,0.0
4067,-0.7099936,0.99217707,0.0
4068,-0.3296468,-0.25512442,1.0
4069,0.40006503,-0.05841577,0.0
4070,0.69364357,1.0874217,0.0
4071,-0.7207044,0.9926072,0.0
4072,0.722298,-0.07448614,0.0
4073,0.67680323,1.0946419,0.0
4074,0.33336976,-0.065605134,0.0
4075,-1.0116615,0.9460432,0.0
4076,-0.6957673,0.97896904,0.0
4077,5.6339664,1.5274498,0.0
4078,-0.41414645,-0.110979766,0.0
4079,-0.41704512,-0.106035054,1.0
4080,0.38067552,-0.058932185,0.0
4081,1.3240792,1.1878476,0.0
4082,1.291334,0.4925869,0.0
4083,5.6363287,1.5304809,0.0
4084,0.8628938,-0.042309016,1.0
4085,0.65980625,1.0895865,0.0
4086,-1.0143394,0.9421733,0.0
4087,0.673023,1.0781796,0.0
4088,5.253018,0.34142,0.0
4089,0.34858397,-0.06367543,0.0
4090,0.3966122,-0.05814922,0.0
4091,0.8915502,1.1144211,0.0
4092,-0.3320322,-0.2510552,0.0
4093,-0.42019328,-0.100664705,0.0
4094,5.654536,1.5367849,0.0
4095,-0.3948325,0.36302686,0.0
4096,0.7391907,1.0791621,0.0
4097,-0.77264345,0.97679037,0.0
4098,-0.32740548,-0.25894776,0.0
4099,-0.39927465,0.38193828,0.0
4100,0.6571239,1.0994489,0.0
4101,0.2746071,-0.06542531,0.0
4102,5.648654,1.5186348,0.0
4103,-1.0100734,0.92743284,0.0
4104,-0.71736085,0.99057275,0.0
4105,0.67983913,1.080926,0.0
4106,1.2228128,1.1551404,0.0
4107,0.39225814,-0.058731824,1.0
4108,0.74289334,0.45820677,0.0
4109,-0.73055553,0.98363966,0.0
4110,5.0646544,0.8822108,0.0
4111,0.38066247,-0.058929145,0.0
4112,5.645376,1.5374379,0.0
4113,-0.41725487,-0.10567725,0.0
4114,5.3196054,0.34527016,0.0
4115,5.043323,1.5207455,0.0
4116,0.7091118,1.0881598,0.0
4117,5.6571207,1.5288391,1.0
4118,0.8925741,0.44087505,0.0
4119,-1.023982,0.9293148,0.0
4120,0.8216778,-0.03372863,0.0
4121,5.6349034,1.5104926,0.0
4122,-0.4169478,-0.10620104,0.0
4123,0.4032679,-0.053177953,0.0
4124,-0.72695136,0.98934764,0.0
4125,0.6705568,1.0909882,0.0
4126,0.91256154,1.1438465,0.0
4127,0.6723331,1.0946214,0.0
4128,0.6794636,1.078913,0.0
4129,0.7048235,1.0832016,0.0
4130,-0.40245956,0.36259723,0.0
4131,0.33744004,-0.06439301,0.0
4132,-0.7199609,0.98775536,0.0
4133,1.2308532,1.1453154,0.0
4134,5.646167,1.5187912,1.0
4135,0.75213933,1.1005626,1.0
4136,-0.71036804,0.9910198,0.0
4137,1.2863513,0.5360531,1.0
4138,0.9121524,1.1180968,0.0
4139,5.3158336,0.3457644,0.0
4140,4.6873016,0.28264147,1.0
4141,-0.74476886,0.97161037,0.0
4142,0.71114755,1.1039286,0.0
4143,0.7627084,0.447707,0.0
4144,0.6991359,1.0862336,0.0
4145,1.2377735,1.1591697,0.0
4146,0.72793186,1.0919881,0.0
4147,5.6122255,1.5472364,0.0
4148,0.7778193,-0.053776562,0.0
4149,-0.4173081,-0.10558647,0.0
4150,0.3903254,-0.058674246,0.0
4151,0.78883743,-0.07673511,0.0
4152,-0.32614306,-0.2611013,0.0
4153,1.2109603,1.1542449,0.0
4154,0.74059844,0.42271,0.0
4155,1.2025999,1.1580372,0.0
4156,-0.7485467,0.9705555,0.0
4157,0.39182606,-0.052304894,0.0
4158,0.8153943,-0.02774775,1.0
4159,0.4075466,-0.05665198,0.0
4160,5.0065055,1.5242078,0.0
4161,5.6251893,1.5260065,0.0
4162,0.7106776,1.1031065,0.0
4163,5.0473795,1.5124934,0.0
4164,4.812842,1.3597465,0.0
4165,-0.33366087,-0.24827698,1.0
4166,-0.71172595,0.9773074,0.0
4167,0.37981924,-0.053550273,0.0
4168,-0.9590484,0.9337422,0.0
4169,0.7361474,0.44346744,0.0
4170,-0.41573006,-0.10827838,0.0
4171,5.6390285,1.5254436,0.0
4172,1.2310019,1.1859088,0.0
4173,0.39585182,-0.05495721,0.0
4174,0.8474736,1.0979276,0.0
4175,0.7468164,1.0968955,0.0
4176,4.551065,0.25781506,0.0
4177,0.71361923,1.1024792,0.0
4178,0.7084813,1.1023252,0.0
4179,1.2099079,1.1390927,0.0
4180,5.0652423,0.8798482,0.0
4181,-0.7033856,0.97732836,0.0
4182,4.646077,0.28314257,1.0
4183,0.76426375,0.46153837,0.0
4184,4.4448414,0.86271435,1.0
4185,5.5540314,1.5440614,0.0
4186,5.647514,1.5391686,0.0
4187,0.4073092,-0.06561375,1.0
4188,-0.41895628,-0.10277487,0.0
4189,0.6800988,1.0930617,0.0
4190,0.32887384,-0.064827144,0.0
4191,0.6835877,1.0825665,0.0
4192,5.643413,1.5283425,0.0
4193,5.3244166,0.34575367,0.0
4194,-0.41419777,-0.11089221,1.0
4195,0.7209661,1.1035509,0.0
4196,0.28717503,-0.08124989,0.0
4197,5.029458,1.5260324,0.0
4198,-0.4168542,-0.10636075,0.0
4199,0.71464777,1.1019382,0.0
4200,1.2545623,1.163532,0.0
4201,-1.0006384,0.93196315,0.0
4202,5.6246653,1.5260189,0.0
4203,-0.73040044,0.985712,0.0
4204,5.636131,1.5268068,0.0
4205,0.6619408,1.0909402,0.0
4206,-0.71647215,0.9772602,0.0
4207,-0.70818126,0.97687954,1.0
4208,1.1860029,1.1479435,0.0
4209,5.6356754,1.5268662,0.0
4210,0.7455158,-0.057733417,0.0
4211,5.582547,1.5447564,0.0
4212,0.32281104,-0.06374264,0.0
4213,-0.9798778,0.93355805,1.0
4214,0.8234978,-0.027641922,0.0
4215,-0.41419107,-0.11090362,0.0
4216,0.3512192,-0.0662317,0.0
4217,-0.7330588,0.98751694,0.0
4218,0.6200106,1.0822327,0.0
4219,0.86123645,1.103677,0.0
4220,-0.41945374,-0.1019263,1.0
4221,-0.7490734,0.98058647,0.0
4222,0.89938414,0.45128685,0.0
4223,1.2364377,1.1609557,0.0
4224,5.0478964,0.87578243,0.0
4225,4.726551,0.28234243,0.0
4226,-0.41934004,-0.102120206,0.0
4227,0.6906786,1.0809886,0.0
4228,-0.3312968,-0.25230974,0.0
4229,1.1856347,0.4758355,0.0
4230,0.3401381,-0.065057814,0.0
4231,5.5754356,1.5406277,0.0
4232,0.77513206,0.4649101,0.0
4233,0.8870256,0.45215827,0.0
4234,0.75350404,0.4346639,0.0
4235,-1.0152868,0.9307564,0.0
4236,5.649128,1.5367653,0.0
4237,-0.72522825,0.9893572,0.0
4238,-0.39393228,-0.14546232,0.0
4239,-1.025556,0.93199986,0.0
4240,5.654559,1.5279438,0.0
4241,0.7233139,1.1035709,0.0
4242,5.6438932,1.5375383,0.0
4243,1.1707689,1.1390908,0.0
4244,-0.76801896,0.96648115,0.0
4245,0.7025057,-0.06956148,1.0
4246,5.655776,1.53473,0.0
4247,-0.3853732,0.3635549,0.0
4248,0.6632812,1.0836022,0.0
4249,5.3284564,0.34613794,0.0
4250,0.41697583,-0.053037107,0.0
4251,0.39150873,-0.06104976,0.0
4252,1.2080969,0.50120693,0.0
4253,0.6705365,1.0682926,0.0
4254,-0.3299454,-0.25461507,0.0
4255,-0.6638915,0.32535416,0.0
4256,0.7174946,1.0724213,0.0
4257,5.631811,1.5221987,0.0
4258,5.639522,1.5271637,1.0
4259,0.72196674,0.41778535,0.0
4260,0.35803017,-0.064941585,0.0
4261,-0.32995275,-0.2546025,1.0
4262,4.4779043,0.8794902,0.0
4263,0.9026195,1.1266017,0.0
4264,-0.7122502,0.97731155,0.0
4265,0.67050683,1.0925584,0.0
4266,0.90645444,1.1268642,0.0
4267,5.0906477,1.5222702,0.0
4268,-0.71444964,0.97685176,0.0
4269,-0.4133435,0.35855412,0.0
4270,0.7038827,1.089042,0.0
4271,-0.74281865,0.9855843,0.0
4272,1.203926,0.51830906,0.0
4273,4.7176166,0.2785774,0.0
4274,0.72885096,1.0791047,0.0
4275,1.1880897,1.1750822,1.0
4276,0.7154659,1.0776923,0.0
4277,-0.74503565,0.970486,0.0
4278,0.7596035,1.098959,0.0
4279,-1.0063406,0.94856113,0.0
4280,5.3196936,0.34398037,0.0
4281,1.2839534,1.1696732,0.0
4282,-0.39481091,0.35858387,0.0
4283,1.1880897,1.1750822,0.0
4284,0.8448478,1.1159494,0.0
4285,-0.3851223,0.36421055,0.0
4286,0.7151916,1.1024671,0.0
4287,0.72510314,1.0774643,0.0
4288,1.1856576,1.1444688,0.0
4289,0.42971173,-0.051195145,0.0
4290,0.70099163,1.0927198,0.0
4291,1.22517,0.5256467,1.0
4292,-0.74570155,0.9848916,0.0
4293,0.47279158,-0.067623526,0.0
4294,0.67889166,1.0809488,0.0
4295,1.2632842,1.1512408,0.0
4296,-0.9902266,0.94757515,0.0
4297,0.7589022,-0.05013433,0.0
4298,0.711964,1.0753498,0.0
4299,-0.66240704,0.3127268,0.0
4300,0.6587051,1.0938084,0.0
4301,-0.7010766,0.9926627,0.0
4302,5.6356106,1.5233142,0.0
4303,-0.71642184,0.97726744,0.0
4304,5.030721,1.5241442,0.0
4305,-0.7477528,0.9734469,0.0
4306,0.71771824,0.42853558,0.0
4307,1.2954898,0.5135874,0.0
4308,0.6878066,1.0809729,0.0
4309,5.0241723,1.5193021,0.0
4310,1.2445054,1.1464579,0.0
4311,4.4876223,0.8784099,0.0
4312,0.8680695,-0.044798702,0.0
4313,0.7044102,1.1022954,0.0
4314,4.8951755,1.5247102,1.0
4315,0.89757633,1.0960541,1.0
4316,1.2128574,1.1776328,0.0
4317,1.2200643,1.1492279,0.0
4318,-0.7363062,0.96919245,0.0
4319,-0.72972405,0.97219986,0.0
4320,4.6677523,0.27029878,1.0
4321,1.20902,1.1673474,0.0
4322,0.7148161,1.1023223,0.0
4323,5.027759,1.5259404,0.0
4324,0.7682916,-0.055161297,0.0
4325,-1.0078667,0.9411885,0.0
4326,1.2350296,1.1436837,0.0
4327,5.114241,1.5091176,0.0
4328,-1.0093195,0.946335,0.0
4329,-0.39762717,-0.13915932,0.0
4330,0.70408475,1.1128991,0.0
4331,0.73888457,1.079889,1.0
4332,0.6476791,0.42103696,0.0
4333,0.7054287,1.098254,0.0
4334,-1.0215732,0.92520565,1.0
4335,5.043627,1.5140715,0.0
4336,1.1982633,1.0472615,0.0
4337,0.7978511,-0.037869215,0.0
4338,4.5987854,0.274579,1.0
4339,-0.3321594,-0.25083828,0.0
4340,0.67253304,1.0775044,0.0
4341,5.5814238,1.5400901,0.0
4342,1.3502926,1.1848109,0.0
4343,4.98812,1.5094364,0.0
4344,5.023673,1.5235884,0.0
4345,0.39522007,-0.058268785,0.0
4346,0.7475929,-0.0537996,0.0
4347,-0.40971214,0.3778876,0.0
4348,0.68536127,1.0825832,0.0
4349,-0.4246597,0.3750565,0.0
4350,1.1850842,1.1454818,0.0
4351,5.019908,1.5112863,0.0
4352,0.6725843,1.0946579,0.0
4353,0.677068,1.0825024,0.0
4354,0.4000388,-0.05840957,0.0
4355,0.7448784,0.4292264,0.0
4356,0.37465343,-0.071367145,0.0
4357,5.0415807,1.5084355,0.0
4358,0.6891099,0.40593767,0.0
4359,5.3529387,0.34661895,0.0
4360,-0.6596658,0.3271072,0.0
4361,5.090138,1.5257535,0.0
4362,0.39323756,-0.058763713,0.0
4363,1.1751446,1.1514351,0.0
4364,0.7798151,-0.044560194,1.0
4365,0.7415098,-0.063681066,0.0
4366,5.635602,1.5221968,0.0
4367,5.4767284,1.3685288,0.0
4368,0.33974484,-0.06694752,0.0
4369,-0.4195271,-0.10180113,0.0
4370,0.7257277,1.0774748,0.0
4371,0.7323288,1.0956008,0.0
4372,-0.33138987,-0.25215095,0.0
4373,0.7530247,-0.061364442,0.0
4374,-0.39432007,-0.14480083,0.0
4375,1.3486006,0.5064249,1.0
4376,4.994679,1.5119221,0.0
4377,0.71289,1.0754039,0.0
4378,0.36346856,-0.06662333,0.0
4379,5.643575,1.5317957,0.0
4380,0.90420556,0.4555472,0.0
4381,0.7316934,1.0935166,0.0
4382,-0.33030212,-0.2540065,1.0
4383,0.41020843,-0.065700054,0.0
4384,0.62167907,1.0707908,0.0
4385,5.6544256,1.5270972,1.0
4386,5.6575537,1.5418797,0.0
4387,1.232325,1.1441357,1.0
4388,0.71623945,1.0902436,0.0
4389,-0.7222667,0.97722095,0.0
4390,5.335329,0.347225,0.0
4391,0.71067655,1.1071625,0.0
4392,-0.3321594,-0.25083828,0.0
4393,0.7176409,1.0831678,0.0
4394,0.6891173,1.0963228,0.0
4395,4.9656196,1.5094757,0.0
4396,0.8160466,-0.028747588,0.0
4397,0.41281042,-0.062433153,1.0
4398,0.71352994,1.1177864,0.0
4399,0.89300716,1.1154907,0.0
4400,0.7168678,1.0934765,0.0
4401,0.8684343,1.1231966,0.0
4402,5.032792,0.9005019,0.0
4403,0.4075466,-0.05665198,0.0
4404,5.6453104,1.5287921,0.0
4405,-0.9869424,0.9481512,1.0
4406,0.42310157,-0.06426665,0.0
4407,0.74144554,-0.056411266,0.0
4408,0.6673864,1.079042,0.0
4409,-0.41386417,-0.11146131,1.0
4410,1.2592362,1.1707621,0.0
4411,-0.3245194,-0.26387107,0.0
4412,-1.008254,0.93230003,0.0
4413,-0.41731977,-0.10556653,0.0
4414,0.6748314,1.0946636,0.0
4415,0.66366625,1.092989,0.0
4416,1.2636206,1.1877344,0.0
4417,0.7134632,0.43975753,0.0
4418,0.5219619,-0.04344192,0.0
4419,-1.0072672,0.94582015,0.0
4420,0.797637,-0.057985425,0.0
4421,-0.3266919,-0.26016504,0.0
4422,0.6872827,1.080977,0.0
4423,0.66505814,1.0921066,0.0
4424,0.67905045,1.0946474,0.0
4425,0.7050346,1.1023059,0.0
4426,0.874413,0.4765641,1.0
4427,0.7497575,-0.061609775,1.0
4428,0.7249725,1.0902681,0.0
4429,0.78902054,-0.051080376,0.0
4430,0.7070466,1.0987914,0.0
4431,-0.9368341,0.9522167,1.0
4432,0.75860584,1.0989745,0.0
4433,4.9657426,1.5094237,0.0
4434,0.6719961,1.0987058,0.0
4435,1.250642,1.1490355,1.0
4436,0.6659423,1.0917008,0.0
4437,0.89325273,1.0291319,0.0
4438,-0.4117995,0.3620838,0.0
4439,-0.41597897,-0.10785371,0.0
4440,1.2935287,1.1587691,1.0
4441,0.39522007,-0.058268785,0.0
4442,-0.71375334,0.97363764,0.0
4443,1.1805736,0.50179625,1.0
4444,0.33021745,-0.06603524,0.0
4445,-0.3262048,-0.26099595,0.0
4446,5.028026,1.5108049,0.0
4447,4.9752235,1.5092502,0.0
4448,1.2339175,1.1609905,0.0
4449,0.80435455,-0.06479868,0.0
4450,5.646399,1.5264015,0.0
4451,4.665889,0.27009004,1.0
4452,5.358015,0.34732538,0.0
4453,0.5206975,-0.043790966,0.0
4454,5.650776,1.5186012,0.0
4455,1.2795893,1.1537054,0.0
4456,1.2167357,1.1703644,0.0
4457,0.7331817,0.42143875,0.0
4458,1.2196916,1.1609173,0.0
4459,0.34824386,-0.06539467,0.0
4460,1.2013866,1.1518443,0.0
4461,-0.7674334,0.98180586,0.0
4462,0.38060704,-0.05684352,0.0
4463,0.68828547,1.0828459,0.0
4464,0.40006503,-0.05841577,0.0
4465,-0.41555262,-0.108581066,0.0
4466,-0.7579161,0.97134656,0.0
4467,-0.74995255,0.98657054,0.0
4468,-0.4169159,-0.1062555,0.0
4469,0.7122755,1.0895319,0.0
4470,5.660374,1.5404341,0.0
4471,1.1849768,0.4863962,0.0
4472,0.34756443,-0.06783196,0.0
4473,-0.6699401,0.32536864,0.0
4474,5.65598,1.5419168,0.0
4475,0.86693156,1.1060798,0.0
4476,0.66103053,0.40896535,0.0
4477,0.7539191,0.4443556,0.0
4478,-0.7285249,0.97221357,0.0
4479,-0.71349955,0.9772907,0.0
4480,0.8757243,-0.030693173,1.0
4481,1.1823677,1.1432581,0.0
4482,1.2305723,1.1676164,1.0
4483,5.6480002,1.5373762,0.0
4484,5.6430593,1.5300598,0.0
4485,5.071576,0.8771594,0.0
4486,0.84841275,1.1033394,0.0
4487,1.2155429,1.1710372,0.0
4488,-0.42000493,0.36946952,1.0
4489,5.647218,1.543561,0.0
4490,5.036364,1.5136793,0.0
4491,0.876403,1.096849,0.0
4492,1.2973946,1.1714375,0.0
4493,-0.7685822,0.98179966,0.0
4494,0.8831241,1.1000972,0.0
4495,0.8547665,1.1041815,1.0
4496,0.89668906,1.1268101,0.0
4497,-0.4166386,-0.106728524,0.0
4498,0.7019448,0.42819333,0.0
4499,0.29056975,-0.06774768,0.0
4500,-0.39079788,0.3638938,1.0
4501,5.636591,1.5203762,0.0
4502,0.29282603,-0.08552194,0.0
4503,1.3174835,1.1668801,1.0
4504,5.0818167,1.5289237,0.0
4505,0.41236517,-0.056792766,0.0
4506,-0.70854425,0.99104387,0.0
4507,5.645613,1.5387461,0.0
4508,1.1914495,1.141119,0.0
4509,1.3112011,0.53267413,1.0
4510,-0.69925296,0.9926869,0.0
4511,-0.41493663,-0.10963184,0.0
4512,1.149052,1.1365938,0.0
4513,-1.0191747,0.9323135,0.0
4514,-0.3907581,0.3807398,0.0
4515,-1.0319563,0.942918,0.0
4516,0.67033374,1.0930076,1.0
4517,0.75869656,-0.058199883,1.0
4518,0.67994,1.0809407,0.0
4519,0.67217064,1.0898964,0.0
4520,4.974302,1.508281,0.0
4521,0.6959933,1.1108756,0.0
4522,-0.33450654,-0.24683435,1.0
4523,4.635982,0.2828893,0.0
4524,5.638626,1.5147021,0.0
4525,4.64597,0.27013832,0.0
4526,0.7315347,1.1162691,0.0
4527,-0.7146907,0.98937625,0.0
4528,1.2123677,1.1544492,0.0
4529,0.914184,-0.04234016,0.0
4530,0.71601284,1.0774279,0.0
4531,1.2254499,1.1568592,0.0
4532,5.071588,0.87716717,0.0
4533,5.6351757,1.5319879,0.0
4534,5.050185,1.5130858,0.0
4535,0.71472406,1.0895662,0.0
4536,0.798102,-0.054488152,1.0
4537,1.1923352,1.1462936,1.0
4538,0.71679616,0.41815084,0.0
4539,0.9120103,-0.041900128,0.0
4540,5.63129,1.5239673,0.0
4541,-0.4142212,0.37121552,0.0
4542,-0.41419506,-0.11089687,0.0
4543,0.30346337,-0.06771436,0.0
4544,1.1899192,1.143796,0.0
4545,0.39596304,-0.05630973,0.0
4546,0.3798363,-0.05431652,0.0
4547,5.6455064,1.5322692,0.0
4548,-0.31691363,-0.2768454,0.0
4549,1.2995745,1.183445,0.0
4550,0.39439467,-0.05419886,0.0
4551,-1.0053861,0.9460544,0.0
4552,0.69077957,1.082581,0.0
4553,-0.41488016,-0.10972816,0.0
4554,0.79566777,1.1106632,0.0
4555,0.7236657,0.44555217,0.0
4556,0.734916,0.43361497,0.0
4557,-0.31465012,-0.28070664,1.0
4558,5.6462913,1.5335808,0.0
4559,0.37222484,-0.06951454,0.0
4560,-0.3264534,-0.26057196,0.0
4561,5.56814,1.543335,0.0
4562,0.7858993,1.1058092,0.0
4563,0.7070379,0.4405939,0.0
4564,0.75477743,0.44440156,0.0
4565,5.6422067,1.5288978,0.0
4566,5.079964,1.5264263,0.0
4567,-0.41724187,-0.105699435,0.0
4568,-1.0080945,0.94555026,0.0
4569,-0.7251779,0.98936456,0.0
4570,0.36255518,-0.07285634,0.0
4571,-0.4172935,-0.10561137,0.0
4572,0.71649396,1.0950801,0.0
4573,0.7037376,1.0897589,0.0
4574,0.7497206,-0.052874565,0.0
4575,0.7135004,1.1023319,0.0
4576,1.2435383,1.1444707,0.0
4577,0.65880895,1.1037927,0.0
4578,-0.4193989,-0.1020198,0.0
4579,0.67300546,1.0941777,0.0
4580,-0.41386294,-0.1114634,0.0
4581,0.34987465,-0.067139685,0.0
4582,0.41243055,-0.056808293,0.0
4583,0.74797535,0.44635963,0.0
4584,-0.3238897,-0.26494518,0.0
4585,0.7518233,1.0819747,1.0
4586,-0.7446892,0.9855625,0.0
4587,5.666912,1.5302343,0.0
4588,-0.7571221,0.97119504,0.0
4589,0.71400034,1.1129749,0.0
4590,-0.70864487,0.99102944,0.0
4591,-0.70879674,0.97070616,0.0
4592,1.2098976,1.1544914,0.0
4593,0.5267408,-0.050070107,0.0
4594,1.2215194,1.1722503,1.0
4595,1.2636206,1.1877344,0.0
4596,-0.6875244,0.9806203,0.0
4597,-0.71803606,0.9889776,0.0
4598,-0.41726118,-0.10566649,0.0
4599,5.335539,0.3462227,0.0
4600,5.6262755,1.5218592,0.0
4601,1.2372303,1.1442776,1.0
4602,0.39141896,-0.050271332,0.0
4603,0.6407355,1.0724878,0.0
4604,0.7109915,1.0881517,0.0
4605,5.651752,1.5367036,0.0
4606,0.8753387,-0.039253592,1.0
4607,0.34442654,-0.065056324,0.0
4608,0.6665888,1.0945897,0.0
4609,0.7573458,1.0848153,0.0
4610,-0.93419635,0.776153,0.0
4611,0.6730046,1.0914168,0.0
4612,5.6350036,1.5274174,0.0
4613,5.6369543,1.5181754,0.0
4614,0.35112396,-0.06588748,0.0
4615,5.3194237,0.34553188,0.0
4616,1.2032915,1.1525967,0.0
4617,0.7278081,1.0784414,0.0
4618,5.0331535,1.5123522,0.0
4619,0.2967297,-0.06550065,0.0
4620,5.6273394,1.5235987,0.0
4621,5.6392927,1.5197284,0.0
4622,-0.6696092,0.3261186,0.0
4623,-1.024539,0.9437844,0.0
4624,0.64794517,1.1037395,0.0
4625,0.6930275,1.0821924,0.0
4626,5.009586,1.5122168,0.0
4627,0.4023392,-0.05313629,0.0
4628,0.46576837,-0.079651,0.0
4629,-0.40487242,0.3760429,0.0
4630,-0.41917622,-0.10239965,0.0
4631,-1.0301598,0.93985337,0.0
4632,-0.4297648,0.35820878,0.0
4633,0.76956475,0.44795007,0.0
4634,0.7048098,1.1129241,0.0
4635,0.72452855,1.0774612,0.0
4636,-0.32830206,-0.25741836,0.0
4637,5.635667,1.5286148,0.0
4638,5.552106,1.5395856,0.0
4639,0.80065644,-0.046487093,1.0
4640,-0.3283811,-0.2572835,1.0
4641,-0.76440024,0.97844154,0.0
4642,-0.72159153,0.9772386,0.0
4643,5.626478,1.5597117,0.0
4644,0.6836883,1.082581,0.0
4645,5.3214345,0.34551817,0.0
4646,1.1889104,1.1463857,0.0
4647,1.2907239,1.1575396,0.0
4648,-0.32476205,-0.26345715,0.0
4649,-0.41942295,-0.10197878,0.0
4650,5.6435356,1.5153403,0.0
4651,0.86087644,1.1181612,0.0
4652,0.6567707,1.0909116,0.0
4653,-0.3365697,-0.24331489,0.0
4654,-0.41617998,-0.107510835,0.0
4655,-0.41712016,-0.10590702,0.0
4656,5.321187,0.34644735,0.0
4657,-0.39531356,-0.14310604,0.0
4658,5.657855,1.5423236,0.0
4659,0.67572594,1.0929885,0.0
4660,-0.713905,0.9860063,0.0
4661,5.0137143,0.8970477,0.0
4662,5.3564034,0.34924567,0.0
4663,0.85147154,1.1036232,0.0
4664,4.7505894,0.28029615,0.0
4665,0.90497196,1.11676,1.0
4666,0.731562,1.0960748,0.0
4667,5.3155093,0.3448859,0.0
4668,0.6935003,1.0809975,0.0
4669,-0.70975125,0.9805084,0.0
4670,5.3175845,0.34528375,0.0
4671,1.2817832,1.1502168,1.0
4672,5.6583233,1.5422716,0.0
4673,-0.72298074,0.98936254,0.0
4674,-0.7231315,0.9893407,0.0
4675,5.625271,1.5219154,0.0
4676,-0.7176131,0.9877754,0.0
4677,0.7049742,1.0881605,0.0
4678,-0.76227486,0.9665131,0.0
4679,0.85467637,1.0991871,0.0
4680,0.39779767,-0.05501789,0.0
4681,0.6800488,1.0930545,0.0
4682,0.5171977,-0.043406814,0.0
4683,0.6767547,1.0775559,0.0
4684,1.3160577,1.1941624,0.0
4685,1.2538007,1.1493335,1.0
4686,0.82490206,-0.03293988,0.0
4687,-0.9993279,0.93475205,0.0
4688,0.7519585,1.1090746,0.0
4689,4.6903996,0.2733372,0.0
4690,0.40951672,-0.056696594,1.0
4691,5.640169,1.5237312,0.0
4692,0.6745043,1.0759053,0.0
4693,0.6937126,1.0963483,0.0
4694,4.7346983,0.28017205,0.0
4695,-0.7541495,0.9650505,0.0
4696,-0.72455406,0.97222847,0.0
4697,5.3423243,0.34582496,0.0
4698,-0.32752225,-0.2587486,0.0
4699,5.628868,1.5235302,0.0
4700,0.7385863,1.0818844,0.0
4701,-0.38339564,0.36669296,0.0
4702,0.30451038,-0.06744361,0.0
4703,-1.0220575,0.93162066,0.0
4704,0.38741317,-0.05858484,1.0
4705,-0.3947679,-0.14403684,0.0
4706,1.204414,1.1630414,0.0
4707,-0.41972983,-0.10145527,0.0
4708,-0.3269177,-0.25977984,1.0
4709,0.7378229,0.4421453,0.0
4710,1.2056493,0.5183186,0.0
4711,1.2575041,0.50346303,0.0
4712,-0.4169025,-0.1062783,0.0
4713,5.315709,0.34487408,0.0
4714,5.017721,1.5119121,0.0
4715,-0.4167778,-0.10649106,0.0
4716,-0.7089783,0.97850174,0.0
4717,-0.60394,0.3321936,1.0
4718,5.632231,1.5218823,0.0
4719,-0.6482635,0.3226999,0.0
4720,0.73284733,1.0869694,0.0
4721,-0.74897265,0.98673207,0.0
4722,-0.9550215,0.9306049,1.0
4723,5.6382155,1.524993,1.0
4724,0.72979987,1.1009381,0.0
4725,0.7198342,1.1008546,0.0
4726,5.0010695,1.5086474,0.0
4727,0.71019435,1.0881965,0.0
4728,0.40010378,-0.054914683,0.0
4729,5.633774,1.560164,0.0
4730,0.39980617,-0.05452919,0.0
4731,1.1860106,0.48504883,0.0
4732,-1.0147905,0.9474898,0.0
4733,0.70059586,1.0881264,0.0
4734,0.504439,-0.06310102,0.0
4735,0.6421851,1.0880737,0.0
4736,0.68553925,0.43636036,0.0
4737,0.88197505,1.1000907,0.0
4738,0.7571119,-0.051285118,1.0
4739,-0.7175117,0.9889733,0.0
4740,5.0039096,1.5110226,0.0
4741,4.689492,0.27941316,0.0
4742,5.033663,1.5263176,0.0
4743,0.744691,1.0968275,0.0
4744,0.6771296,1.0962536,0.0
4745,5.067168,1.5266869,0.0
4746,1.2758126,1.1926327,1.0
4747,0.731562,1.0960748,0.0
4748,0.75048196,-0.06404692,0.0
4749,1.31783,1.1707456,1.0
4750,1.2269342,1.1439617,1.0
4751,5.640666,1.5289586,0.0
4752,1.183561,1.1444852,0.0
4753,5.6393867,1.5303435,0.0
4754,0.67780125,1.093049,0.0
4755,0.91095436,0.46018976,0.0
4756,1.196091,1.1475341,0.0
4757,1.3558165,1.1814787,0.0
4758,5.6462097,1.5195749,0.0
4759,-0.7149421,0.98776215,0.0
4760,-0.41715124,-0.105854005,0.0
4761,-1.0249557,0.93097585,0.0
4762,5.6531243,1.5371659,0.0
4763,-1.0116943,0.9273146,0.0
4764,5.6530824,1.5315568,0.0
4765,0.6765914,1.078897,0.0
4766,1.2440089,1.1739473,0.0
4767,0.7352072,0.42267543,0.0
4768,-0.7228913,0.97721046,0.0
4769,-0.9649193,0.9432216,1.0
